rank,school,type,grades,address,city,zip,county,district,year
1143,Delair Elementary School,Public,K-3,850 Derousse Avenue,Delair,08110,Camden County,Pennsauken Township Board of Education School District,2017
1144,Mott Elementary School,Public,K-5,45 Stokely Avenue,Trenton,08611,Mercer County,Trenton Public School District,2017
1145,Stony Brook School,Public,"PK, KG-4",269 Grove Street,North Plainfield,07060,Somerset County,North Plainfield School District,2017
1146,Gregory Elementary School,Public,K-5,201 Monmouth Avenue,Long Branch,07740,Monmouth County,LONG BRANCH PUBLIC SCHOOL District,2017
1147,Dr. Antonia Pantoja School No. 27,Public,"PK, KG-8",505 -517 Morris Avenue,Elizabeth,07208,Union County,Elizabeth Public Schools,2017
1148,Dorthy L. Bullock School,Public,1-3,370 New St E,Glassboro,08028,Gloucester County,Glassboro School District,2017
1149,Ecole Toussaint Louverture,Public,"PK, KG-5",330 Central Ave,East Orange,07018,Essex County,East Orange School District,2017
1150,Marie Durand Elementary School,Public,K-5,371 W Forest Grove Rd,Vineland,08360,Cumberland County,Vineland Public School District,2017
1151,Roebling Elementary School,Public,"PK, KG-3",1330 Hornberger Ave,Roebling,08554,Burlington County,Florence Township School District,2017
1152,Pine Grove Manor School,Public,"PK, KG-5",130 Highland Avenue,Somerset,08873,Somerset County,Franklin Township Public School District,2017
1153,School 25,Public,"PK, KG-8",287 Trenton Avenue,Paterson,07503,Passaic County,Paterson Public School District,2017
1154,Alexander D. Sullivan School,Public,"PK, KG-5",171 Seaview Ave,Jersey City,07305,Hudson County,Jersey City Public Schools,2017
1155,South Toms River Elementary School,Public,K-5,419 Dover Road,Toms River,08757,Ocean County,Toms River Regional School District,2017
1156,Ivy Hill Elementary School,Public,"PK, KG-8",107 Ivy Street,Newark,07106,Essex County,Newark Public School District,2017
1157,McKinley Elementary School,Public,"PK, KG-8",1 Colonnade Pl,Newark,07104,Essex County,Newark Public School District,2017
1158,School 24,Public,"PK, KG-8",50 Nineteenth Avenue,Paterson,07513,Passaic County,Paterson Public School District,2017
1159,George E. Wilson Elementary School,Public,"PK, KG-5",600 Park Avenue,Hamilton,08610,Mercer County,Hamilton Township Public School District,2017
1160,Thomas Jefferson School No. 1,Public,K-8,390 Van Houten Ave.,Passaic,07055,Passaic County,Passaic City School District,2017
1161,Park Avenue Elementary School,Public,"PK, KG-8",231 Park Ave,Orange,07050,Essex County,ORANGE BOARD OF EDUCATION School District,2017
1162,Evergreen Elementary School,Public,K-5,1033 Evergreen Ave,Plainfield,07060,Union County,Plainfield Public School District,2017
1163,Field Street School,Public,1-3,144 Field Street,Carneys Point,08069,Salem County,Penns Grove-Carneys Point Regional School District,2017
1164,Livingston Elementary School,Public,K-5,206 Delavan Street,New Brunswick,08901,Middlesex County,New Brunswick School District,2017
1165,Benjamin Franklin Elementary School,Public,"PK, KG-7",42 Park Ave,Newark,07104,Essex County,Newark Public School District,2017
1166,Oak Street Elementary School,Public,2-5,75 Oak Street,Lakewood,08701,Ocean County,Lakewood Township School District,2017
1167,Brighton Avenue School,Public,"PK, KG-5",30 N. Brighton Avenue,Atlantic City,08401,Atlantic County,Atlantic City School District,2017
1168,Rosa Parks Community School,Public,3-7,369 Main Street,Orange,07050,Essex County,ORANGE BOARD OF EDUCATION School District,2017
1169,Dr Lena Edwards Academic Charter School,"Public, Charter",K-8,509 Bramhall Ave.,Jersey City,07304,Hudson County,Dr Lena Edwards Academic Charter School,2017
1170,George L Catrambone,Public,K-5,240 Park Avenue,Long Branch,07740,Monmouth County,LONG BRANCH PUBLIC SCHOOL District,2017
1171,Washington Elementary School,Public,1-4,501 Washington Avenue,Roselle,07203,Union County,Roselle Public School District,2017
1172,A Chester Redshaw School,Public,"PK, KG-5",216 Livingston Avenue,New Brunswick,08901,Middlesex County,New Brunswick School District,2017
1173,Daniel F. Ryan Elementary School No. 19,Public,1-8,320 Highland Ave.,Passaic,07055,Passaic County,Passaic City School District,2017
1174,Columbus Elementary School,Public,K-5,1200 Brunswick Avenue,Trenton,08638,Mercer County,Trenton Public School District,2017
1175,Marion P. Thomas Charter School,"Public, Charter, Alternative","PK, KG-12",125 Sussex Ave,Newark,07103,Essex County,Marion P. Thomas Charter School,2017
1176,Sonia Sotomayor School No 25,Public,K-8,525 First Avenue,Elizabeth,07206,Union County,Elizabeth Public Schools,2017
1177,Lincoln Avenue Elementary School,Public,"PK, KG-7",216 Lincoln Ave,Orange,07050,Essex County,ORANGE BOARD OF EDUCATION School District,2017
1178,Joseph C. Caruso School,Public,K-5,81 Frances Place,Keansburg,07734,Monmouth County,Keansburg School District,2017
1179,Gladys Nunery School,Public,"PK, KG-5",123 Claremont Ave,Jersey City,07305,Hudson County,Jersey City Public Schools,2017
1180,Woodbine Elementary School,Public,"PK, KG-8",801 Webster Street,Woodbine,08270,Cape May County,Woodbine School District,2017
1181,South Street Elementary School,Public,"PK, KG-8",44-48 Hermon Street,Newark,07105,Essex County,Newark Public School District,2017
1182,Theodore Roosevelt School No. 10,Public,"PK, KG-8",151 Harrison St.,Passaic,07055,Passaic County,Passaic City School District,2017
1183,Kuser Elementary School,Public,"PK, KG-5",70 Newkirk Avenue,Hamilton,08629,Mercer County,Hamilton Township Public School District,2017
1184,Loudenslager Elementary School,Public,3-6,100 Baird Ave,Paulsboro,08066,Gloucester County,Paulsboro School District,2017
1185,Prospect Park School No. 1,Public,"PK, KG-8",94 Brown Avenue,Prospect Park,07508,Passaic County,Prospect Park Public School District,2017
1186,Gloria M Sabater Elementary School,Public,K-5,301 South East Blvd,Vineland,08360,Cumberland County,Vineland Public School District,2017
1187,Harriet Tubman Elementary School,Public,"PK, KG-8",504 S Tenth St,Newark,07103,Essex County,Newark Public School District,2017
1188,Mabel G. Homes School No. 5,Public,"PK, KG-8",650 Bayway Avenue,Elizabeth,07202,Union County,Elizabeth Public Schools,2017
1189,Burch Charter School of Excellence,"Public, Charter",K-5,100 Linden Ave,Irvington,07111,Essex County,Burch Charter School of Excellence,2017
1190,President Barack Obama Elementary School,Public,"PK, KG-8",1830 Kennedy Blvd,Jersey City,07305,Hudson County,Jersey City Public Schools,2017
1191,Franklin Elementary School,Public,K-5,200 William Street,Trenton,08610,Mercer County,Trenton Public School District,2017
1192,Camden Street Elementary School,Public,"PK, KG-8",281 Camden St,Newark,07103,Essex County,Newark Public School District,2017
1193,Clara Parker Elementary School,Public,K-5,401-411 Brunswick Avenue,Trenton,08638,Mercer County,Trenton Public School District,2017
1194,Riverside Elementary School,Public,"PK, KG-5",112 E Washington Street,Riverside,08075,Burlington County,Riverside Township School District,2017
1195,Indian Ave School,Public,K-8,399 Indian Avenue,Bridgeton,08302,Cumberland County,Bridgeton City School District,2017
1196,School 3,Public,K-8,448 Main Street,Paterson,07501,Passaic County,Paterson Public School District,2017
1197,Washington Community School,Public,"PK, KG-5",427 Darrow Ave,Plainfield,07060,Union County,Plainfield Public School District,2017
1198,Jefferson Elementary School,Public,"PK, KG-5",1700 W. Front St,Plainfield,07063,Union County,Plainfield Public School District,2017
1199,Cedarbrook Elementary School,Public,K-8,1049 Central Ave,Plainfield,07060,Union County,Plainfield Public School District,2017
1200,Dewitt D. Barlow Elementary School,Public,K-5,E  Front St & Farragut Rd,Plainfield,07060,Union County,Plainfield Public School District,2017
1201,Roosevelt Elementary School,Public,K-5,83 Livingston Ave,New Brunswick,08901,Middlesex County,New Brunswick School District,2017
1202,Rev. Dr. Ercel F. Webb School,Public,"PK, KG-5",264 Van Horne Street,Jersey City,07304,Hudson County,Jersey City Public Schools,2017
1203,Ella G Clarke Elementary School,Public,2-5,455 Manetta Avenue,Lakewood,08701,Ocean County,Lakewood Township School District,2017
1204,Juan Pablo Duarte - Jose Julian Marti School No 28,Public,"PK, KG-8",25 First Street,Elizabeth,07206,Union County,Elizabeth Public Schools,2017
1205,KIPP: Cooper Norcross A New Jersey Nonprofit Corporation,"Public, Alternative",K-10,525 Clinton Street,Camden,08103,Camden County,KIPP: Cooper Norcross A New Jersey Nonprofit Corporation,2017
1206,School No. 5,Public,K-8,168 Monroe St.,Passaic,07055,Passaic County,Passaic City School District,2017
1207,Cleveland Avenue School,Public,"PK, KG-8",388 Bergen St,Newark,07103,Essex County,Newark Public School District,2017
1208,Winslow Township Elementary School One,Public,"PK, KG-3",413 Inskip Road,Hammonton,08037,Camden County,Winslow Township School District,2017
1209,Madison Avenue,Public,"PK, KG-5",173 Madison Avenue,Irvington,07111,Essex County,Irvington Public School District,2017
1210,Etta Gero School No. 9,Public,K-8,140 First St.,Passaic,07055,Passaic County,Passaic City School District,2017
1211,Hawkins Street School,Public,K-8,8 Hawkins St,Newark,07105,Essex County,Newark Public School District,2017
1212,Martin Luther King Junior School No. 6,Public,"PK, KG-8",85 Hamilton Ave.,Passaic,07055,Passaic County,Passaic City School District,2017
1213,William B. Cruise Memorial School No. 11,Public,K-8,390 Gregory Ave.,Passaic,07055,Passaic County,Passaic City School District,2017
1214,Peshine Avenue School,Public,"PK, KG-8",433 Peshine Avenue,Newark,07112,Essex County,Newark Public School District,2017
1215,Dr. Martin Luther King Junior Educational Complex,Public,"PK, KG-8",851 E  28th Street,Paterson,07513,Passaic County,Paterson Public School District,2017
1216,Dr. Charles P. DeFuccio School,Public,"PK, KG-8",214 Plainfield Ave,Jersey City,07306,Hudson County,Jersey City Public Schools,2017
1217,Gordon Parks Academy,Public,"PK, KG-2",98 Greenwood Ave,East Orange,07017,Essex County,East Orange School District,2017
1218,Oakwood Avenue Community School,Public,"PK, KG-7",135 Oakwood Ave,Orange,07050,Essex County,ORANGE BOARD OF EDUCATION School District,2017
1219,Hugh J. Boyd Junior Elementary School,Public,"PK, KG-6",1200 Bay Boulevard,Seaside Heights,08751,Ocean County,Seaside Heights School District,2017
1220,Clifton Ave Grade School,Public,2-5,625 Clifton Avenue,Lakewood,08701,Ocean County,Lakewood Township School District,2017
1221,School 18,Public,1-8,51 E  18th Street,Paterson,07524,Passaic County,Paterson Public School District,2017
1222,Mildred Barry Garvin Elementary,Public,3-5,1 Grove Place,East Orange,07017,Essex County,East Orange School District,2017
1223,Atlantic Community Charter School,"Public, Charter",K-8,112 South New York Rd,Galloway,08205,Atlantic County,Atlantic Community Charter School,2017
1224,Lakehurst Elementary School,Public,"PK, KG-8",301 Union Ave,Lakehurst,08733,Ocean County,Lakehurst School District,2017
1225,Avon Avenue School,Public,"PK, KG-8",219 Avon Ave,Newark,07108,Essex County,Newark Public School District,2017
1226,Green Grove Elementary School,Public,"PK, KG-5",909 Green Grove Road,Neptune,07753,Monmouth County,Neptune Township School District,2017
1227,Speedway Avenue School,Public,K-8,701 South Orange Avenue,Newark,07106,Essex County,Newark Public School District,2017
1228,Berkeley Terrace Elementary School,Public,"PK, KG-5",787     Grove Street,Irvington,07111,Essex County,Irvington Public School District,2017
1229,Miller Street School At Spencer,Public,"PK, KG-8",66 Muhammad Ali Avenue,Newark,07108,Essex County,Newark Public School District,2017
1230,Chancellor Avenue Elementary School,Public,K-5,844     Chancellor Avenue,Irvington,07111,Essex County,Irvington Public School District,2017
1231,Lincoln Elementary School,Public,"PK, KG-8",87 Richelieu Ter,Newark,07106,Essex County,Newark Public School District,2017
1232,Winfield Scott School No. 2,Public,"PK, KG-8",125 Madison Ave,Elizabeth,07201,Union County,Elizabeth Public Schools,2017
1233,School 26,Public,"PK, KG-8",1 East 32nd Street,Paterson,07514,Passaic County,Paterson Public School District,2017
1234,Toussaint Louverture-Marquis de Lafayette School No. 6,Public,"PK, KG-8",1071 Julia St,Elizabeth,07201,Union County,Elizabeth Public Schools,2017
1235,John Marshal School No. 20,Public,K-8,521 Magnolia Ave,Elizabeth,07206,Union County,Elizabeth Public Schools,2017
1236,Riletta Twyne Cream Early Childhood Center,Public,"PK, KG-1",1875 Mulford Street,Camden,08104,Camden County,Camden City School District,2017
1237,Dr. William H. Horton Elementary School,Public,K-8,291 N 7th St,Newark,07107,Essex County,Newark Public School District,2017
1238,North Main Street Elementary School,Public,"PK, KG-5",215 North Main Street,Pleasantville,08232,Atlantic County,Pleasantville Public School District,2017
1239,Pennsylvania Ave School,Public,"PK, KG-8",201 N. Pennsylvania Avenue,Atlantic City,08401,Atlantic County,Atlantic City School District,2017
1240,Chaplain Charles Watters School,Public,"PK, KG-8",220 Virginia Ave,Jersey City,07304,Hudson County,Jersey City Public Schools,2017
1241,Midtown Community Elementary School,Public,K-5,1155 Corlies Ave,Neptune,07753,Monmouth County,Neptune Township School District,2017
1242,Octavio V. Catto Community Family School,Public,"PK, KG-8",3100 Westfield Ave,Camden,08105,Camden County,Camden City School District,2017
1243,Hawthorne Avenue School,Public,"PK, KG-8",428 Hawthorne Ave,Newark,07112,Essex County,Newark Public School District,2017
1244,Benjamin Franklin School No. 13,Public,K-8,248 Ripley Pl,Elizabeth,07206,Union County,Elizabeth Public Schools,2017
1245,West Avenue School,Public,K-8,51 North West Avenue,Bridgeton,08302,Cumberland County,Bridgeton City School District,2017
1246,Paul S. Robeson Elementary School,Public,K-5,350 Cuyler Avenue,Trenton,08629,Mercer County,Trenton Public School District,2017
1247,Clinton Elementary School,Public,"PK, KG-5",West 4th St  And Clinton Ave,Plainfield,07063,Union County,Plainfield Public School District,2017
1248,Louise A. Spencer Elementary School,Public,"PK, KG-8",66 Muhammad Ali Avenue,Newark,07108,Essex County,Newark Public School District,2017
1249,Freedom Prep Charter School,"Public, Charter, Alternative",K-12,1000 Atlantic AVE,Camden,08104,Camden County,Freedom Prep Charter School,2017
1250,Collings Lakes Elementary School,Public,"PK, KG-2",620 Cains Mill Rd  & Lake Geor,Williamstown,08094,Atlantic County,Buena Regional School District,2017
1251,Dr Martin Luther King Junior School Complex,Public,"PK, KG-8",1700 Marmora Avenue,Atlantic City,08401,Atlantic County,Atlantic City School District,2017
1252,School 13,Public,K-8,690 East 23rd St,Paterson,07504,Passaic County,Paterson Public School District,2017
1253,Buckshutem Road School,Public,K-8,550 Buckshutem Road,Bridgeton,08302,Cumberland County,Bridgeton City School District,2017
1254,Quitman Street School,Public,"PK, KG-8",21 Quitman St,Newark,07103,Essex County,Newark Public School District,2017
1255,South Seventeenth Street School,Public,K-8,619 S Seventeenth St,Newark,07103,Essex County,Newark Public School District,2017
1256,Hope Community Charter School,"Public, Charter",K-7,836 S. 4th Street,Camden,08103,Camden County,Hope Community Charter School,2017
1257,Silver Run Elementary School,Public,K-5,301 Silver Run Road,Millville,08332,Cumberland County,Millville School District,2017
1258,Grant Elementary School,Public,"PK, KG-5",159 N  Clinton Avenue,Trenton,08609,Mercer County,Trenton Public School District,2017
1259,Dr. E. Alma Flagg School,Public,K-8,150 Third St,Newark,07104,Essex County,Newark Public School District,2017
1260,George Washington Academy School No. 1,Public,"PK, KG-8",250 Broadway,Elizabeth,07206,Union County,Elizabeth Public Schools,2017
1261,Commercial Township School,Public,"PK, KG-8",1308 North Avenue,Port Norris,08349,Cumberland County,Commercial Township School District,2017
1262,Nicholas Murray Butler Academy School No. 23,Public,K-8,631-657 Westminstrer Avenue,Elizabeth,07208,Union County,Elizabeth Public Schools,2017
1263,Luis Mu?oz Marin Elementary School,Public,"PK, KG-8",663 Broadway,Newark,07104,Essex County,Newark Public School District,2017
1264,Lord Stirling Elementary School,Public,"PK, KG-5",101 Redmond Street,New Brunswick,08901,Middlesex County,New Brunswick School District,2017
1265,Jerome Dunn Academy No 9,Public,K-8,125 Third Street,Elizabeth,07206,Union County,Elizabeth Public Schools,2017
1266,R. M. Bacon Elementary School,Public,K-5,501 South Third Street,Millville,08332,Cumberland County,Millville School District,2017
1267,Thurgood Marshall Elementary School,Public,"PK, KG-5",141  181 Montgomery Avenue,Irvington,07111,Essex County,Irvington Public School District,2017
1268,Mt. Vernon Avenue Elementary School,Public,"PK, KG-5",54 Mt   Vernon Avenue,Irvington,07111,Essex County,Irvington Public School District,2017
1269,School 15,Public,"PK, KG-5",98 Oak Street,Paterson,07501,Passaic County,Paterson Public School District,2017
1270,Broad Street School,Public,K-8,251 West Broad Street,Bridgeton,08302,Cumberland County,Bridgeton City School District,2017
1271,Charles F. Seabrook School,Public,"PK, KG-2",1373 Highway 77,Seabrook,08302,Cumberland County,Upper Deerfield Township School District,2017
1272,School 10,Public,K-8,48 Mercer Street,Paterson,07524,Passaic County,Paterson Public School District,2017
1273,Robbins Elementary School,Public,K-5,283 Tyler Street,Trenton,08609,Mercer County,Trenton Public School District,2017
1274,Cherry Street School,Public,K-8,11 Cherry Street,Bridgeton,08302,Cumberland County,Bridgeton City School District,2017
1275,Grove Street Elementary School,Public,"PK, KG-5",602 Grove Street,Irvington,07111,Essex County,Irvington Public School District,2017
1276,Forest Hill School,Public,K-5,1625 Wildwood Avenue,Camden,08103,Camden County,Camden City School District,2017
1277,Thirteenth Avenue School,Public,"PK, KG-8",359 Thirteenth Ave,Newark,07103,Essex County,Newark Public School District,2017
1278,Mastery Schools of Camden Inc.,"Public, Alternative",K-12,1001 North 17th Street,Camden,08105,Camden County,Mastery Schools of Camden Inc.,2017
1279,Cooper's Poynt Family School,Public,"PK, KG-8",201 State Street,Camden,08102,Camden County,Camden City School District,2017
1280,Rev. Dr. Frank Napier Junior School,Public,1-8,55 Clinton Street,Paterson,07522,Passaic County,Paterson Public School District,2017
1281,Quarter Mile Lane School,Public,"PK, KG-8",300 Quarter Mile Lane,Bridgeton,08302,Cumberland County,Bridgeton City School District,2017
1282,Martin Center for the Arts,Public,"PK, KG-8",59 Wilkinson Ave,Jersey City,07305,Hudson County,Jersey City Public Schools,2017
1283,Lindenwold School Four,Public,K-4,900 Gibbsboro Rd.,Lindenwold,08021,Camden County,Lindenwold Public School District,2017
1284,School 2,Public,K-8,22 Passaic Street,Paterson,07501,Passaic County,Paterson Public School District,2017
1285,Chancellor Avenue School,Public,K-8,321 Chancellor Ave,Newark,07112,Essex County,Newark Public School District,2017
1286,R. D. Wood Elementary School,Public,K-5,700 Archer St,Millville,08332,Cumberland County,Millville School District,2017
1287,Belmont Runyon Elementary School,Public,"PK, KG-8",1 Belmont Runyon Way,Newark,07108,Essex County,Newark Public School District,2017
1288,Rafael Hernandez School,Public,"PK, KG-8",345 Broadway,Newark,07104,Essex County,Newark Public School District,2017
1289,Wilson Elementary School,Public,K-5,175 Girard Avenue,Trenton,08638,Mercer County,Trenton Public School District,2017
1290,Dr. Henry H. Davis Elementary School,Public,"PK, KG-8",3425 Cramer Street,Camden,08105,Camden County,Camden City School District,2017
1291,Charles H. Stillman Elementary School,Public,K-5,201 W Fourth St,Plainfield,07062,Union County,Plainfield Public School District,2017
1292,School 8,Public,K-8,35 Chadwick Street,Paterson,07503,Passaic County,Paterson Public School District,2017
1293,New York Avenue School,Public,"PK, KG-8",411 N New York Avenue,Atlantic City,08401,Atlantic County,Atlantic City School District,2017
1294,Ollie Culbreth Junior School,Public,"PK, KG-8",153 Union St,Jersey City,07304,Hudson County,Jersey City Public Schools,2017
1295,Glenwood Avenue Elementary School,Public,"PK, KG-5",Glenwood & New York Ave,Wildwood,08260,Cape May County,Wildwood City School District,2017
1296,Senator Frank Lautenberg School,Public,K-8,137 Carroll Street,Paterson,07501,Passaic County,Paterson Public School District,2017
1297,Edward W. Kilpatrick,Public,"PK, KG-3",295-315 Ellison Street,Paterson,07501,Passaic County,Paterson Public School District,2017
1298,Veterans Memorial Family School,Public,"PK, KG-8",800 N 26th Street,Camden,08105,Camden County,Camden City School District,2017
1299,Fairfield Township School,Public,"PK, KG-8",375 Gouldtown  Woodruff Road,Bridgeton,08302,Cumberland County,Fairfield Township School District,2017
1300,School 12,Public,K-8,121 North Second Street,Paterson,07522,Passaic County,Paterson Public School District,2017
1301,Fourteenth Avenue School,Public,"PK, KG-8",26 Speedway Ave,Newark,07106,Essex County,Newark Public School District,2017
1302,Thurgood Marshall Elementary School,Public,"PK, KG-3",600 Monroe Avenue,Asbury Park,07712,Monmouth County,Asbury Park School District,2017
1303,George Washington Carver Elementary School,Public,"PK, KG-8",333 Clinton Pl,Newark,07112,Essex County,Newark Public School District,2017
1304,School 20,Public,K-8,500 East 37th Street,Paterson,07504,Passaic County,Paterson Public School District,2017
1305,Charles L. Spragg School,Public,"PK, KG-3",601 Buffalo Ave,Egg Harbor City,08215,Atlantic County,Egg Harbor City School District,2017
1306,Thomas H. Dudley Family School,Public,"PK, KG-8",2250 Berwick Street,Camden,08105,Camden County,Camden City School District,2017
1307,Whitney M. Young Junior School,Public,"PK, KG-8",135 Stegman St,Jersey City,07305,Hudson County,Jersey City Public Schools,2017
1308,Uptown School Complex,Public,"PK, KG-8",323 Madison Avenue,Atlantic City,08401,Atlantic County,Atlantic City School District,2017
1309,Salem Middle School,Public,3-8,51 New Market Street,Salem,08079,Salem County,Salem City School District,2017
1310,Gregory Elementary School,Public,K-5,500 Rutherford Avenue,Trenton,08618,Mercer County,Trenton Public School District,2017
1311,University Elementary School,Public,"PK, KG-5",1 University Place,Irvington,07111,Essex County,Irvington Public School District,2017
1312,School 21,Public,"PK, KG-8",322 Tenth Avenue,Paterson,07514,Passaic County,Paterson Public School District,2017
1313,Bradley Elementary School,Public,"PK, KG-3",1100 Third Avenue,Asbury Park,07712,Monmouth County,Asbury Park School District,2017
1314,P.J. Hill Elementary,Public,K-5,1010 East State Street,Trenton,08609,Mercer County,Trenton Public School District,2017
1315,Yorkship Elementary School,Public,"PK, KG-5",1251 Collings Road,Camden,08104,Camden County,Camden City School District,2017
1316,Charles Sumner Elementary School,Public,"PK, KG-6",8th & Jackson Sts,Camden,08104,Camden County,Camden City School District,2017
1317,Camden Community Charter School,"Public, Charter",K-8,9th & Linden Streets,Camden,08102,Camden County,Camden Community Charter School,2017
1318,Henry B. Wilson Family School,Public,K-8,2250 South 8th Street,Camden,08104,Camden County,Camden City School District,2017
1319,Dr. Martin Luther King Junior Elementary School,Public,K-5,159 N  Clinton Avenue,Trenton,08609,Mercer County,Trenton Public School District,2017
