rank,school,type,grades,address,city,zip,county,district,year
918,Chelsea Heights School,Public,"PK, KG-8",4101  Filbert Avenue,Atlantic City,08401,Atlantic County,Atlantic City School District,2020
919,Franklin Borough School,Public,"PK, KG-8",50 Washington Avenue,Franklin,07416,Sussex County,Franklin Borough School District,2020
920,College Achieve Greater Asbury Park Charter School,"Public, Charter, Alternative",K-9,508 3rd Avenue,Asbury Park,07712,Monmouth County,College Achieve Greater Asbury Park Charter School,2020
921,School 1,Public,K-5,1 East 32nd Street,Paterson,07514,Passaic County,Paterson Public School District,2020
922,Loring Flemming Elementary School,Public,K-5,135 Little Gloucester Rd,Blackwood,08012,Camden County,Gloucester Township Public Schools,2020
923,John H. Glenn School,Public,"PK, KG-5",1005 Turnerville Rd,Pine Hill,08021,Camden County,Pine Hill School District,2020
924,Middlesex County STEM Charter School,"Public, Charter",K-5,613 Carlock Ave,Perth Amboy,08861,Middlesex County,Middlesex County STEM Charter School,2020
925,Klockner Elementary School,Public,"PK, KG-5",830 Klockner Avenue,Hamilton,08619,Mercer County,Hamilton Township Public School District,2020
926,Elizabeth Avenue School,Public,"PK, KG-5",363 Elizabeth Avenue,Somerset,08873,Somerset County,Franklin Township Public School District,2020
927,Washington Elementary School,Public,K-5,176 Mohawk Avenue,Hawthorne,07506,Passaic County,Hawthorne Public School District,2020
928,John H. Winslow Elementary School,Public,K-5,1335 Magnolia Rd,Vineland,08360,Cumberland County,Vineland Public School District,2020
929,Franklin Elementary,Public,"PK, KG-4",1500 Lindy Terrace,Union,07083,Union County,Township of Union School District,2020
930,Belleville PS4,Public,"PK, KG-6",30 Magnolia Street,Belleville,07109,Essex County,Belleville Public School District,2020
931,Vineland Public Charter School,"Public, Charter","PK, KG-8",1480 Pennsylvania Ave.,Vineland,08332,Cumberland County,Vineland Public Charter School,2020
932,Horace Mann Community School,Public,"PK, KG-8",25 West 38th Street,Bayonne,07002,Hudson County,Bayonne School District,2020
933,Herma S. Simmons Elementary School,Public,"PK, KG-5",300 West Chestnut Street,Clayton,08312,Gloucester County,Clayton Public School District,2020
934,Battle Hill Elementary,Public,"PK, KG-4",2600 Killian Place,Union,07083,Union County,Township of Union School District,2020
935,Montague Township School,Public,"PK, KG-8",475 Route 206,Montague,07827,Sussex County,Montague Township School District,2020
936,Franklin Elementary School,Public,1-8,5211 Columbia Avenue,North Bergen,07047,Hudson County,North Bergen School District,2020
937,Winslow Township Elementary School Two,Public,"PK, KG-3",125 First Avenue,Sicklerville,08081,Camden County,Winslow Township School District,2020
938,Ann Street School,Public,K-8,30 Ann St,Newark,07105,Essex County,Newark Public School District,2020
939,Middle Township Elementary #2,Public,3-5,101 West Pacific Ave,Cape May Court House,08210,Cape May County,Middle Township Public School District,2020
940,Dr Lena Edwards Academic Charter School,"Public, Charter",K-8,509 Bramhall Ave.,Jersey City,07304,Hudson County,Dr Lena Edwards Academic Charter School,2020
941,Bayville Elementary School,Public,"PK, KG-4",356 Atlantic City Blvd,Bayville,08721,Ocean County,Berkeley Township School District,2020
942,Watsessing Elementary School,Public,K-6,71 Prospect Street,Bloomfield,07003,Essex County,Bloomfield Township School District,2020
943,Lincoln Elementary School,Public,2-3,221 Cross Street,Harrison,07029,Hudson County,Harrison Public Schools,2020
944,Evergreen Avenue Elementary School,Public,"PK, KG-5",160 North Evergreen Avenue,Woodbury,08096,Gloucester County,Woodbury City Public School District,2020
945,Merriam Avenue School,Public,"PK, KG-4",81 Merriam Avenue,Newton,07860,Sussex County,Newton Public School District,2020
946,Oliver Street School,Public,"PK, KG-8",86 Oliver St,Newark,07105,Essex County,Newark Public School District,2020
947,Solve D'Ippolito Elementary School,Public,K-5,1578 North Valley Ave,Vineland,08360,Cumberland County,Vineland Public School District,2020
948,Yardville Heights Elementary School,Public,K-5,3880 South Broad Street,Hamilton,08620,Mercer County,Hamilton Township Public School District,2020
949,South Amboy Elementary,Public,"PK, KG-5",249 John Street,South Amboy,08879,Middlesex County,South Amboy School District,2020
950,Sovereign Avenue School,Public,"PK, KG-8",111 N. Sovereign Avenue,Atlantic City,08401,Atlantic County,Atlantic City School District,2020
951,Academy Street Elementary School,Public,"PK, KG-6",14 Academy Street,Dover,07801,Morris County,Dover Public School District,2020
952,Deerfield Township Elementary School,Public,"PK, KG-8",419  Morton Ave,Rosenhayn,08352,Cumberland County,Deerfield Township School District,2020
953,George L. Hess Educational Complex,Public,2-5,700 Babcock Road,Mays Landing,08330,Atlantic County,Hamilton Township School District,2020
954,Ola Edwards Community School,Public,2-6,1530 Leslie St,Hillside,07205,Union County,Hillside Public School District,2020
955,International Charter School,"Public, Charter",K-4,105 Grand Street,Trenton,08611,Mercer County,International Charter School of Trenton,2020
956,Theodore Roosevelt Elementary School,Public,"PK, KG-6",4507 Hudson Ave,Union City,07087,Hudson County,Union City School District,2020
957,Winfield Township,Public,"PK, KG-8",7 1/2 Gulfstream Avenue,Winfield Park,07036,Union County,Winfield Township,2020
958,Mount Pleasant Elementary School,Public,K-5,100 Carmel Rd,Millville,08332,Cumberland County,Millville School District,2020
959,Samuel R. Donald Elementary School,Public,2-4,29 Captolene Avenue,Bloomingdale,07403,Passaic County,Bloomingdale School District,2020
960,Fanny Meyer Hillers,Public,"PK, KG-4",56 Longview Avenue,Hackensack,07601,Bergen County,Hackensack School District,2020
961,Winslow Township Elementary School Four,Public,"PK, KG-3",541 Kali Road,Sicklerville,08081,Camden County,Winslow Township School District,2020
962,Magnolia,Public,"PK, KG-8",420 North Warwick Rd,Magnolia,08049,Camden County,Magnolia School District,2020
963,Haledon Public School,Public,"PK, KG-8",91 Henry Street,Haledon,07508,Passaic County,Haledon Public School District,2020
964,North Dover Elementary School,Public,"PK, KG-6",51 Highland Avenue,Dover,07801,Morris County,Dover Public School District,2020
965,Gibbsboro Elementary School,Public,"PK, KG-8",37 Kirkwood Rd,Gibbsboro,08026,Camden County,Gibbsboro Elementary School District,2020
966,Hurden Looker School,Public,2-6,1261 Liberty Ave,Hillside,07205,Union County,Hillside Public School District,2020
967,Elsinboro Township School,Public,K-8,631 Salem  Fort Elfsborg Road,Salem,08079,Salem County,Elsinboro Township School District,2020
968,Roosevelt Elementary School,Public,"PK, KG-6",811 St George Ave,Rahway,07065,Union County,Rahway Public School District,2020
969,Shark River Hills Elementary School,Public,"PK, KG-5",312 Brighton Avenue,Neptune,07753,Monmouth County,Neptune Township School District,2020
970,Johnnie L. Cochran Junior Academy,Public,K-5,190 Midland Avenue,East Orange,07017,Essex County,East Orange School District,2020
971,Keyport Central School,Public,"PK, KG-8",335 Broad Street,Keyport,07735,Monmouth County,Keyport School District,2020
972,School #17,Public,"PK, KG-5",361 Lexington Avenue,Clifton,07011,Passaic County,Clifton Public School District,2020
973,Number 1,Public,"PK, KG-5",728 North Wood Ave.,Linden,07036,Union County,Linden Public School District,2020
974,Marie Durand Elementary School,Public,K-5,371 W Forest Grove Rd,Vineland,08360,Cumberland County,Vineland Public School District,2020
975,Colin Powell Elementary School,Public,K-5,1500 New York Avenue,Union City,07087,Hudson County,Union City School District,2020
976,Hillcrest School,Public,"PK, KG-5",500 Franklin Blvd,Somerset,08873,Somerset County,Franklin Township Public School District,2020
977,Cleveland Street Elementary School,Public,"PK, KG-7",355 Cleveland St,Orange,07050,Essex County,ORANGE BOARD OF EDUCATION School District,2020
978,Clara B. Worth Elementary School,Public,"PK, KG-4",57 Central Parkway,Bayville,08721,Ocean County,Berkeley Township School District,2020
979,Anthony Rossi Elementary School,Public,K-5,2572 Palermo Ave,Vineland,08360,Cumberland County,Vineland Public School District,2020
980,Achieve Community Charter School,"Public, Charter",K-8,534 Clinton Avenue,Newark,07108,Essex County,Achieve Community Charter School,2020
981,James Madison School #10,Public,"PK, KG-5",55 Lincoln Place,Garfield,07026,Bergen County,Garfield Public School District,2020
982,Benjamin Banneker Preparatory Charter School,"Public, Charter",K-8,11 South Sunset Road,Willingboro,08046,Burlington County,Benjamin Banneker Preparatory Charter School,2020
983,Ross Street Elementary School,Public,K-5,Ross Street,Woodbridge,07095,Middlesex County,Woodbridge Township School District,2020
984,School #12,Public,"PK, KG-5",165 Clifton Avenue,Clifton,07011,Passaic County,Clifton Public School District,2020
985,Denbo Crichton School,Public,K-5,Two Learning Way,Browns Mills,08015,Burlington County,Pemberton Township School District,2020
986,New Hanover Township School,Public,"PK, KG-8",122 Fort Dix Street,Wrightstown,08562,Burlington County,New Hanover Township,2020
987,Dane Barse Elementary School,Public,K-5,240 S Orchard Rd,Vineland,08360,Cumberland County,Vineland Public School District,2020
988,Thomas Jefferson School No. 1,Public,K-8,390 Van Houten Ave.,Passaic,07055,Passaic County,Passaic City School District,2020
989,Woodrow Wilson Elementary School,Public,"PK, KG-8",133 Tunison Rd,New Brunswick,08901,Middlesex County,New Brunswick School District,2020
990,Thomas Sharp Elementary School,Public,"PK, KG-5",400 Comly Ave,West Collingswood,08107,Camden County,Collingswood Public School District,2020
991,East Dover Elementary School,Public,K-6,300 East McFarlan Street,Dover,07801,Morris County,Dover Public School District,2020
992,Public School Number One,Public,K-6,6129 Madison St,West New York,07093,Hudson County,West New York School District,2020
993,John F Kennedy Elementary School,Public,1-8,1210 Eleventh St,North Bergen,07047,Hudson County,North Bergen School District,2020
994,Horace Mann Elementary School,Public,1-8,1215  83rd Street,North Bergen,07047,Hudson County,North Bergen School District,2020
995,Number 4,Public,"PK, KG-5",1602 Dill Avenue,Linden,07036,Union County,Linden Public School District,2020
996,Washington Elementary School,Public,"PK, KG-6",80 Belgrove Dr,Kearny,07032,Hudson County,Kearny,2020
997,Cresthaven Academy Charter School,"Public, Charter",K-5,530 West 7th Street,Plainfield,07060,Union County,Cresthaven Academy Charter School,2020
998,Charles E. Trefurt School,Public,"PK, KG-5",96 Franklin St,Jersey City,07307,Hudson County,Jersey City Public Schools,2020
999,Dr. Paul Rafalides School,Public,"PK, KG-4",362 Union St,Jersey City,07304,Hudson County,Jersey City Public Schools,2020
1000,Abraham Lincoln School #6,Public,"PK, KG-5",111 Palisade Ave,Garfield,07026,Bergen County,Garfield Public School District,2020
1001,Jersey City Community Charter School,"Public, Charter",K-8,128 Danforth Avenue,Jersey City,07305,Hudson County,Jersey City Community Charter School,2020
1002,Garfield Elementary School,Public,"PK, KG-6",360 Belgrove Dr,Kearny,07032,Hudson County,Kearny,2020
1003,Nathan Hale Elementary School,Public,"PK, KG-5",678 Roosevelt Avenue,Carteret,07008,Middlesex County,Carteret Public School District,2020
1004,Red Bank Charter School,"Public, Charter","PK, KG-8",58 Oakland Street,Red Bank,07701,Monmouth County,Red Bank Charter School,2020
1005,Alexander D. Sullivan School,Public,"PK, KG-5",171 Seaview Ave,Jersey City,07305,Hudson County,Jersey City Public Schools,2020
1006,Benjamin Franklin Elementary School,Public,"PK, KG-3",7201 Irving Avenue,Pennsauken,08109,Camden County,Pennsauken Township Board of Education School District,2020
1007,Port Reading Avenue Elementary School,Public,K-5,Turner Street,Port Reading,07064,Middlesex County,Woodbridge Township School District,2020
1008,The Village Charter School,"Public, Charter",K-8,101 Sullivan Way,Trenton,08638,Mercer County,The Village Charter School,2020
1009,Wilson Avenue School,Public,K-8,19 Wilson Ave,Newark,07108,Essex County,Newark Public School District,2020
1010,Columbus Elementary School,Public,"PK, KG-5",1 Carteret Avenue,Carteret,07008,Middlesex County,Carteret Public School District,2020
1011,Burch Charter School of Excellence,"Public, Charter",K-5,100 Linden Ave,Irvington,07111,Essex County,Burch Charter School of Excellence,2020
1012,School 26,Public,"PK, KG-8",1 East 32nd Street,Paterson,07514,Passaic County,Paterson Public School District,2020
1013,East Orange Community Charter School,"Public, Charter",K-4,99 Washington Street,East Orange,07017,Essex County,East Orange Community Charter School,2020
1014,Belleville PS8,Public,"PK, KG-6",183 Union Ave,Belleville,07109,Essex County,Belleville Public School District,2020
1015,Park Elementary School,Public,"PK, KG-8",120 Manchester Place,Newark,07104,Essex County,Newark Public School District,2020
1016,Lincoln Elementary School,Public,"PK, KG-8",1206 63rd St,North Bergen,07047,Hudson County,North Bergen School District,2020
1017,Dr. Albert Einstein Academy School No. 29,Public,"PK, KG-8",919 North Broad Street,Elizabeth,07208,Union County,Elizabeth Public Schools,2020
1018,Compass Academy Charter School,"Public, Charter","PK, KG-5",23 West Chestnut Ave,Vineland,08360,Cumberland County,Compass Academy Charter School,2020
1019,Mt Vernon Place School,Public,"PK, KG-8",142 Mount Vernon Pl,Newark,07106,Essex County,Newark Public School District,2020
1020,Dr. Charles C. Polk School,Public,1-4,1100 Warren St,Roselle,07203,Union County,Roselle Public School District,2020
1021,Dwight D. Eisenhower Elementary School,Public,K-3,360 Stelton Road,Piscataway,08854,Middlesex County,Piscataway Township School District,2020
1022,Dr. Orlando Edreira Academy School No. 26,Public,"PK, KG-8",1014 South Elmora Avenue,Elizabeth,07202,Union County,Elizabeth Public Schools,2020
1023,Anna L. Klein,Public,"PK, KG-8",301  69th St,Guttenberg,07093,Hudson County,Guttenberg School District,2020
1024,William Shemin Midtown Community School #8,Public,"PK, KG-8",550 Avenue A,Bayonne,07002,Hudson County,Bayonne School District,2020
1025,Lincoln Elementary School,Public,"PK, KG-8",87 Richelieu Ter,Newark,07106,Essex County,Newark Public School District,2020
1026,Lawnside School,Public,"PK, KG-8",426 East Charleston Ave,Lawnside,08045,Camden County,Lawnside School Distric,2020
1027,Berkeley Elementary School,Public,K-6,351 Bloomfield Ave,Bloomfield,07003,Essex County,Bloomfield Township School District,2020
1028,West End Memorial Elementary School,Public,"PK, KG-5",215 Queen Street,Woodbury,08096,Gloucester County,Woodbury City Public School District,2020
1029,Parkway Elementary School,Public,"PK, KG-5",446 Parkway Avenue,Ewing,08618,Mercer County,Ewing Township School District,2020
1030,Oakwood Avenue Community School,Public,"PK, KG-7",135 Oakwood Ave,Orange,07050,Essex County,ORANGE BOARD OF EDUCATION School District,2020
1031,TEAM Academy Charter School,"Public, Charter, Alternative",K-12,60 Park Place,Newark,07102,Essex County,TEAM Academy Charter School,2020
1032,Dionne Warwick Institute,Public,"PK, KG-5",120 Central Ave,East Orange,07018,Essex County,East Orange School District,2020
1033,Public School Number Two,Public,K-6,5200 Broadway,West New York,07093,Hudson County,West New York School District,2020
1034,John P. Holland Charter School,"Public, Charter","PK, KG-8",5 Garret Mountain Plaza,Woodland Park,07424,Passaic County,John P Holland Charter School,2020
1035,Norman S. Weir,Public,K-8,152 College Boulevard,Paterson,07505,Passaic County,Paterson Public School District,2020
1036,School 5,Public,K-5,430 Totowa Avenue,Paterson,07502,Passaic County,Paterson Public School District,2020
1037,Dr. Albert M. Bean School,Public,"PK, KG-5",70 E Third Ave,Pine Hill,08021,Camden County,Pine Hill School District,2020
1038,Greater Brunswick Charter School,"Public, Charter",K-8,429 Joyce Kilmer Avenue,New Brunswick,08901,Middlesex County,Greater Brunswick Charter School,2020
1039,Dorthy L. Bullock School,Public,1-3,370 New St E,Glassboro,08028,Gloucester County,Glassboro School District,2020
1040,Franklin Elementary School,Public,"PK, KG-6",1809 St Georges Ave,Rahway,07065,Union County,Rahway Public School District,2020
1041,The Queen City Academy Charter School,"Public, Charter, Alternative",K-12,815 West Seventh Street,Plainfield,07063,Union County,The Queen City Academy Charter School District,2020
1042,Pine Grove Manor School,Public,"PK, KG-5",130 Highland Avenue,Somerset,08873,Somerset County,Franklin Township Public School District,2020
1043,South River Elementary School,Public,2-5,81 Johnson Place,South River,08882,Middlesex County,South River Public School District,2020
1044,Park Avenue Elementary School,Public,3-5,280 Park Ave.,Freehold,07728,Monmouth County,Freehold Borough School District,2020
1045,Paul Robeson Charter School for the Humanities,"Public, Charter",3-8,643 Indiana Ave,Trenton,08638,Mercer County,Paul Robeson Charter School for the Humanities,2020
1046,Beverly City School District,Public,"PK, KG-8",601 Bentley Ave,Beverly,08010,Burlington County,Beverly City School District,2020
1047,McKinley Elementary School,Public,K-8,3110 Liberty Ave,North Bergen,07047,Hudson County,North Bergen School District,2020
1048,Hope Academy Charter School,"Public, Charter",K-8,601 Grand Avenue,Asbury Park,07712,Monmouth County,Hope Academy Charter School,2020
1049,Gertrude C. Folwell Elementary School,Public,2-4,455 Jacksonville Rd,Mount Holly,08060,Burlington County,Mount Holly Township Public School District,2020
1050,Harrison Elementary School,Public,1-4,310 Harrison Ave,Roselle,07203,Union County,Roselle Public School District,2020
1051,Elmora School No. 12,Public,"PK, KG-8",638 Magie Ave,Elizabeth,07208,Union County,Elizabeth Public Schools,2020
1052,William L Antheil Elementary School,Public,"PK, KG-5",339 Ewingville Road,Ewing,08638,Mercer County,Ewing Township School District,2020
1053,Washington Elementary School,Public,"PK, KG-5",289 Main St,West Orange,07052,Essex County,West Orange Public Schools,2020
1054,Hawthorne Park Elementary School,Public,K-4,84 Hampshire Lane,Willingboro,08046,Burlington County,Willingboro Public School District,2020
1055,Joseph H. Brensinger School,Public,"PK, KG-8",600 Bergen Ave,Jersey City,07304,Hudson County,Jersey City Public Schools,2020
1056,Brighton Avenue School,Public,"PK, KG-5",30 N. Brighton Avenue,Atlantic City,08401,Atlantic County,Atlantic City School District,2020
1057,Belvidere Elementary School,Public,"PK, KG-8",807 Oxford Street,Belvidere,07823,Warren County,Belvidere School District,2020
1058,Phillipsburg Elementary School,Public,3-5,525 Warren Street,Phillipsburg,08865,Warren County,Phillipsburg School District,2020
1059,Dr. J.P. Cleary Elementary School,Public,3-5,1501 Central Ave,Minotola,08341,Atlantic County,Buena Regional School District,2020
1060,Roseville Community Charter School,"Public, Charter",K-4,540 Orange Street,Newark,07107,Essex County,Roseville Community Charter School,2020
1061,Joseph C. Caruso School,Public,K-5,81 Frances Place,Keansburg,07734,Monmouth County,Keansburg School District,2020
1062,Leeds Avenue Elementary School,Public,"PK, KG-5",100 W  Leeds Avenue,Pleasantville,08232,Atlantic County,Pleasantville Public School District,2020
1063,Charles J. Riley School 9,Public,"PK, KG-8",6 Timothy Street,Paterson,07503,Passaic County,Paterson Public School District,2020
1064,School 29,Public,K-4,88 Danforth Avenue,Paterson,07501,Passaic County,Paterson Public School District,2020
1065,Veterans' Memorial Elementary School,Public,"PK, KG-5",1401 Central Avenue,Union City,07087,Hudson County,Union City School District,2020
1066,College Achieve Paterson Charter School,"Public, Charter, Alternative",K-10,21 Market Street,Paterson,07501,Passaic County,College Achieve Paterson Charter School,2020
1067,Ocean Academy Charter School,"Public, Charter",K-6,1650 Massachusetts Ave.,Lakewood,08701,Ocean County,Ocean Academy Charter School,2020
1068,Robert Waters Elementary School,Public,"PK, KG-6",2800 Summit Ave,Union City,07087,Hudson County,Union City School District,2020
1069,Woodlynne Boro Public School,Public,"PK, KG-8",131 Elm Avenue,Woodlynne,08107,Camden County,Woodlynne School District,2020
1070,Shelia Y. Oliver Academy,Public,"PK, KG-7",404 North Grove Street,East Orange,07017,Essex County,East Orange School District,2020
1071,Hudson Elementary School,Public,"PK, KG-3",167  19th St,Union City,07087,Hudson County,Union City School District,2020
1072,Alexander Hamilton Academy,Public,K-8,11  27 16th Avenue,Paterson,07501,Passaic County,Paterson Public School District,2020
1073,Fairmount,Public,"PK, KG-4",105 Grand Avenue,Hackensack,07601,Bergen County,Hackensack School District,2020
1074,Ella G Clarke Elementary School,Public,2-5,455 Manetta Avenue,Lakewood,08701,Ocean County,Lakewood Township School District,2020
1075,University Heights Charter School,"Public, Charter","PK, KG-8",74 Hartford Street,Newark,07103,Essex County,University Heights Charter School,2020
1076,Woodbine Elementary School,Public,"PK, KG-8",801 Webster Street,Woodbine,08270,Cape May County,Woodbine School District,2020
1077,West End School,Public,"PK, KG-4",447 Greenbrook Road,North Plainfield,07060,Somerset County,North Plainfield School District,2020
1078,School 18,Public,1-8,51 E  18th Street,Paterson,07524,Passaic County,Paterson Public School District,2020
1079,J. Garfield Jackson Senior Academy,Public,"PK, KG-5",106 Prospect Street,East Orange,07017,Essex County,East Orange School District,2020
1080,School 25,Public,"PK, KG-8",287 Trenton Avenue,Paterson,07503,Passaic County,Paterson Public School District,2020
1081,School #4,Public,"PK, KG-5",194 West Second Street,Clifton,07011,Passaic County,Clifton Public School District,2020
1082,James J. Flynn Elementary School,Public,K-4,850 Chamberlain Avenue,Perth Amboy,08861,Middlesex County,Perth Amboy Public School District,2020
1083,Mildred Barry Garvin Elementary,Public,3-5,1 Grove Place,East Orange,07017,Essex County,East Orange School District,2020
1084,George Washington Elementary School,Public,"PK, KG-6",3905 New York Ave,Union City,07087,Hudson County,Union City School District,2020
1085,Glenwood Avenue Elementary School,Public,"PK, KG-5",Glenwood & New York Ave,Wildwood,08260,Cape May County,Wildwood City School District,2020
1086,Grover Cleveland Elementary School,Public,"PK, KG-6",486 E Milton Ave,Rahway,07065,Union County,Rahway Public School District,2020
1087,South Street Elementary School,Public,"PK, KG-8",44-48 Hermon Street,Newark,07105,Essex County,Newark Public School District,2020
1088,Chessie Dentley Roberts Academy School No. 30,Public,"PK, KG-8",730 Pennsylvania Ave,Elizabeth,07208,Union County,Elizabeth Public Schools,2020
1089,Woodrow Wilson,Public,"PK, KG-8",210 West Sylvania Ave,Neptune City,07753,Monmouth County,Neptune City School District,2020
1090,Jackson Avenue,Public,"PK, KG-4",421 Jackson Ave,Hackensack,07601,Bergen County,Hackensack School District,2020
1091,Paterson Charter School for Science/Technology,"Public, Charter, Alternative",K-12,196 West Railway Avenue,Paterson,07503,Passaic County,Paterson Charter School for Science and Technology,2020
1092,South Main Street Elementary School,Public,"PK, KG-5",701 South Main Street,Pleasantville,08232,Atlantic County,Pleasantville Public School District,2020
1093,Camden's Promise Charter School,"Public, Charter, Alternative","PK, KG-12",879 Beideman Ave,Camden,08105,Camden County,Camden's Promise Charter School,2020
1094,Dr. Maya Angelou Elementary School,Public,"PK, KG-5",239 Ocean Avenue,Jersey City,07305,Hudson County,Jersey City Public Schools,2020
1095,Oak Street Elementary School,Public,2-5,75 Oak Street,Lakewood,08701,Ocean County,Lakewood Township School District,2020
1096,Marion P. Thomas Charter School,"Public, Charter, Alternative","PK, KG-12",125 Sussex Ave,Newark,07103,Essex County,Marion P. Thomas Charter School,2020
1097,Red Bank Primary School,Public,"PK, KG-3",222 River Street,Red Bank,07701,Monmouth County,Red Bank Borough Public School District,2020
1098,Berkeley Terrace Elementary School,Public,"PK, KG-5",787     Grove Street,Irvington,07111,Essex County,Irvington Public School District,2020
1099,Kisthardt Elementary School,Public,"PK, KG-5",215 Harcourt Drive,Hamilton,08610,Mercer County,Hamilton Township Public School District,2020
1100,Kuser Elementary School,Public,"PK, KG-5",70 Newkirk Avenue,Hamilton,08629,Mercer County,Hamilton Township Public School District,2020
1101,Benjamin Banneker Academy,Public,"PK, KG-7",500 South Clinton Street,East Orange,07018,Essex County,East Orange School District,2020
1102,East Newark Elementary School,Public,"PK, KG-5",501  11 North Third Street,East Newark,07029,Hudson County,East Newark School District,2020
1103,Gregory Elementary School,Public,K-5,201 Monmouth Avenue,Long Branch,07740,Monmouth County,LONG BRANCH PUBLIC SCHOOL District,2020
1104,Public School Number Five,Public,K-6,5401 Hudson Ave,West New York,07093,Hudson County,West New York School District,2020
1105,Smalley Elementary School,Public,3-6,163 Cherry Ave,Bound Brook,08805,Somerset County,Bound Brook School District,2020
1106,Midtown Community Elementary School,Public,K-5,1155 Corlies Ave,Neptune,07753,Monmouth County,Neptune Township School District,2020
1107,Hugh J. Boyd Junior Elementary School,Public,"PK, KG-6",1200 Bay Boulevard,Seaside Heights,08751,Ocean County,Seaside Heights School District,2020
1108,Lord Stirling Elementary School,Public,"PK, KG-5",101 Redmond Street,New Brunswick,08901,Middlesex County,New Brunswick School District,2020
1109,Philip's Academy Charter School of Paterson,"Public, Charter",K-5,47 State Street,Paterson,07501,Passaic County,Philip's Academy Charter School of Paterson,2020
1110,Joseph Battin School No 4,Public,K-8,300 South Broad Street,Elizabeth,07202,Union County,Elizabeth Public Schools,2020
1111,South Toms River Elementary School,Public,K-5,419 Dover Road,Toms River,08757,Ocean County,Toms River Regional School District,2020
1112,Albio Sires Elementary School,Public,K-6,6300 Palisade Ave,West New York,07093,Hudson County,West New York School District,2020
1113,Robert Morris School No. 18,Public,"PK, KG-8",860 Cross Ave,Elizabeth,07208,Union County,Elizabeth Public Schools,2020
1114,Ridge Street School,Public,K-8,735 Ridge St,Newark,07104,Essex County,Newark Public School District,2020
1115,Thomas A Edison Elementary School,Public,"PK, KG-6",507 West St,Union City,07087,Hudson County,Union City School District,2020
1116,Prospect Park School No. 1,Public,"PK, KG-8",94 Brown Avenue,Prospect Park,07508,Passaic County,Prospect Park Public School District,2020
1117,Dr. Leroy McCloud Elementary School,Public,3-5,325 Tenafly Rd,Englewood,07631,Bergen County,Englewood Public School District,2020
1118,Park Avenue Elementary School,Public,"PK, KG-8",231 Park Ave,Orange,07050,Essex County,ORANGE BOARD OF EDUCATION School District,2020
1119,Winslow Township Elementary School Three,Public,"PK, KG-3",131 Sicklerville Road,Sicklerville,08081,Camden County,Winslow Township School District,2020
1120,Ecole Toussaint Louverture,Public,"PK, KG-5",330 Central Ave,East Orange,07018,Essex County,East Orange School District,2020
1121,Lincoln Avenue Elementary School,Public,"PK, KG-7",216 Lincoln Ave,Orange,07050,Essex County,ORANGE BOARD OF EDUCATION School District,2020
1122,Paterson Arts and Science Charter School,"Public, Charter, Alternative",K-12,225 Grand Street,Paterson,07501,Passaic County,Paterson Arts and Science Charter School,2020
1123,Robert Menendez Elementary School,Public,K-6,600 55th St,West New York,07093,Hudson County,West New York School District,2020
1124,Elizabeth F. Moore School,Public,3-5,1361 Highway 77,Seabrook,08302,Cumberland County,Upper Deerfield Township School District,2020
1125,Wilbur Watts Intermediate School,Public,3-6,550 High Street,Burlington,08016,Burlington County,Burlington City Public School District,2020
1126,Madison Avenue,Public,"PK, KG-5",173 Madison Avenue,Irvington,07111,Essex County,Irvington Public School District,2020
1127,Edward J. Patten Elementary School,Public,K-4,500 Charles Street,Perth Amboy,08861,Middlesex County,Perth Amboy Public School District,2020
1128,Maude M. Wilkins Elementary School,Public,2-4,34 West Mill Road,Maple Shade,08052,Burlington County,Maple Shade School District,2020
1129,Number 2,Public,"PK, KG-5",1700 South Wood Avenue,Linden,07036,Union County,Linden Public School District,2020
1130,Roberto Clemente Elementary School,Public,"PK, KG-7",257 Summer Ave,Newark,07104,Essex County,Newark Public School District,2020
1131,Edward T. Bowser Senior School of Excellence,Public,"PK, KG-5",180 Lincoln Street,East Orange,07017,Essex County,East Orange School District,2020
1132,Loudenslager Elementary School,Public,3-6,100 Baird Ave,Paulsboro,08066,Gloucester County,Paulsboro School District,2020
1133,A A Anastasia Elementary School,Public,K-5,92 Seventh Avenue,Long Branch,07740,Monmouth County,LONG BRANCH PUBLIC SCHOOL District,2020
1134,Lalor Elementary School,Public,"PK, KG-5",25 Barnt Deklyn Road,Hamilton,08610,Mercer County,Hamilton Township Public School District,2020
1135,Chaplain Charles Watters School,Public,"PK, KG-8",220 Virginia Ave,Jersey City,07304,Hudson County,Jersey City Public Schools,2020
1136,South Seventeenth Street School,Public,K-8,619 S Seventeenth St,Newark,07103,Essex County,Newark Public School District,2020
1137,University Elementary School,Public,"PK, KG-5",1 University Place,Irvington,07111,Essex County,Irvington Public School District,2020
1138,Holly Heights Elementary School,Public,K-5,2509 E Main St,Millville,08332,Cumberland County,Millville School District,2020
1139,Harry L Bain,Public,K-6,6200 Broadway,West New York,07093,Hudson County,West New York School District,2020
1140,Gables Elementary School,Public,"PK, KG-5",1 Gables Court,Neptune,07753,Monmouth County,Neptune Township School District,2020
1141,Madison Monroe School No. 16,Public,"PK, KG-8",1091 North Ave,Elizabeth,07201,Union County,Elizabeth Public Schools,2020
1142,Dawes Avenue Elementary School,Public,"PK, KG-3",22 W. Dawes Avenue,Somers Point,08244,Atlantic County,Somers Point School District,2020
